001.0|A00.0|Cholera due to Vibrio cholerae 01 biovar cholerae 
851.70|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.71|S06.370A|Contusion laceration and hemorrhage of cerebellum without loss of consciousness initial encounter 
851.71|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.72|S06.371A|Contusion laceration and hemorrhage of cerebellum with loss of consciousness of 30 minutes or less initial encounter 
851.72|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.73|S06.373A|Contusion laceration and hemorrhage of cerebellum with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
851.73|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.74|S06.375A|Contusion laceration and hemorrhage of cerebellum with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
851.74|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.75|S06.376A|Contusion laceration and hemorrhage of cerebellum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
851.75|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.76|S06.379A|Contusion laceration and hemorrhage of cerebellum with loss of consciousness of unspecified duration initial encounter 
851.76|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.79|S06.370A|Contusion laceration and hemorrhage of cerebellum without loss of consciousness initial encounter 
851.79|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.80|S06.330A|Contusion and laceration of cerebrum unspecified without loss of consciousness initial encounter 
851.81|S06.330A|Contusion and laceration of cerebrum unspecified without loss of consciousness initial encounter 
851.82|S06.331A|Contusion and laceration of cerebrum unspecified with loss of consciousness of 30 minutes or less initial encounter 
851.83|S06.333A|Contusion and laceration of cerebrum unspecified with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
851.84|S06.335A|Contusion and laceration of cerebrum unspecified with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
851.85|S06.336A|Contusion and laceration of cerebrum unspecified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
851.86|S06.339A|Contusion and laceration of cerebrum unspecified with loss of consciousness of unspecified duration initial encounter 
851.89|S06.339A|Contusion and laceration of cerebrum unspecified with loss of consciousness of unspecified duration initial encounter 
851.90|S06.330A|Contusion and laceration of cerebrum unspecified without loss of consciousness initial encounter 
851.90|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.91|S06.330A|Contusion and laceration of cerebrum unspecified without loss of consciousness initial encounter 
851.91|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.92|S06.331A|Contusion and laceration of cerebrum unspecified with loss of consciousness of 30 minutes or less initial encounter 
851.92|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.93|S06.333A|Contusion and laceration of cerebrum unspecified with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
851.93|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.94|S06.335A|Contusion and laceration of cerebrum unspecified with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
851.94|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.95|S06.336A|Contusion and laceration of cerebrum unspecified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
851.95|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.96|S06.339A|Contusion and laceration of cerebrum unspecified with loss of consciousness of unspecified duration initial encounter 
851.96|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
851.99|S06.330A|Contusion and laceration of cerebrum unspecified without loss of consciousness initial encounter 
851.99|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.00|S06.6X0A|Traumatic subarachnoid hemorrhage without loss of consciousness initial encounter 
852.01|S06.6X0A|Traumatic subarachnoid hemorrhage without loss of consciousness initial encounter 
852.02|S06.6X1A|Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less initial encounter 
852.03|S06.6X3A|Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
852.04|S06.6X5A|Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
852.05|S06.6X6A|Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
852.06|S06.6X9A|Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.09|S06.6X9A|Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.10|S06.6X0A|Traumatic subarachnoid hemorrhage without loss of consciousness initial encounter 
852.11|S06.6X0A|Traumatic subarachnoid hemorrhage without loss of consciousness initial encounter 
852.11|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.12|S06.6X1A|Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less initial encounter 
852.12|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.13|S06.6X3A|Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
852.13|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.14|S06.6X5A|Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
852.14|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.15|S06.6X6A|Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
852.15|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.16|S06.6X9A|Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.16|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.19|S06.6X0A|Traumatic subarachnoid hemorrhage without loss of consciousness initial encounter 
852.19|S01.90xA'|Unspecified open wound of unspecified part of head initial encounter 
852.20|S06.5X0A|Traumatic subdural hemorrhage without loss of consciousness initial encounter 
852.21|S06.5X0A|Traumatic subdural hemorrhage without loss of consciousness initial encounter 
852.22|S06.5X2A|Traumatic subdural hemorrhage with loss of consciousness of 31 minutes to 59 minutes initial encounter 
852.23|S06.5X3A|Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
852.24|S06.5X5A|Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
852.25|S06.5X6A|Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
852.26|S06.5X9A|Traumatic subdural hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.29|S06.5X9A|Traumatic subdural hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.30|S06.5X0A|Traumatic subdural hemorrhage without loss of consciousness initial encounter 
852.30|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.31|S06.5X0A|Traumatic subdural hemorrhage without loss of consciousness initial encounter 
852.32|S06.5X1A|Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less initial encounter 
852.33|S06.5X3A|Traumatic subdural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
852.33|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.34|S06.5X5A|Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
852.34|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.35|S06.5X6A|Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
852.35|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.36|S06.5X9A|Traumatic subdural hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.36|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.39|S06.5X0A|Traumatic subdural hemorrhage without loss of consciousness initial encounter 
852.39|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.40|S06.4X0A|Epidural hemorrhage without loss of consciousness initial encounter 
852.41|S06.4X0A|Epidural hemorrhage without loss of consciousness initial encounter 
852.42|S06.4X1A|Epidural hemorrhage with loss of consciousness of 30 minutes or less initial encounter 
852.43|S06.4X3A|Epidural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
852.44|S06.4X5A|Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
852.45|S06.4X8A|Epidural hemorrhage with loss of consciousness of any duration with death due to other causes prior to regaining consciousness initial encounter 
852.46|S06.4X9A|Epidural hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.49|S06.4X9A|Epidural hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.50|S06.4X0A|Epidural hemorrhage without loss of consciousness initial encounter 
852.50|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.51|S06.4X0A|Epidural hemorrhage without loss of consciousness initial encounter 
852.51|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.52|S06.4X1A|Epidural hemorrhage with loss of consciousness of 30 minutes or less initial encounter 
852.52|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.53|S06.4X3A|Epidural hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
852.53|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.54|S06.4X5A|Epidural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
852.54|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.55|S06.4X6A|Epidural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
852.55|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.56|S06.4X9A|Epidural hemorrhage with loss of consciousness of unspecified duration initial encounter 
852.56|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
852.59|S06.4X0A|Epidural hemorrhage without loss of consciousness initial encounter 
852.59|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.00|S06.360A|Traumatic hemorrhage of cerebrum unspecified without loss of consciousness initial encounter 
853.01|S06.360A|Traumatic hemorrhage of cerebrum unspecified without loss of consciousness initial encounter 
853.02|S06.361A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of 30 minutes or less initial encounter 
853.03|S06.363A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of 1 hours to 5 hours 59 minutes initial encounter 
853.04|S06.365A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
853.05|S06.367A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness initial encounter 
853.06|S06.369A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of unspecified duration initial encounter 
853.09|S06.369A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of unspecified duration initial encounter 
853.10|S06.360A|Traumatic hemorrhage of cerebrum unspecified without loss of consciousness initial encounter 
853.10|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.11|S06.360A|Traumatic hemorrhage of cerebrum unspecified without loss of consciousness initial encounter 
853.11|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.12|S06.361A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of 30 minutes or less initial encounter 
853.12|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.13|S06.363A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of 1 hours to 5 hours 59 minutes initial encounter 
853.13|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.14|S06.365A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
853.14|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.15|S06.366A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
853.15|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.16|S06.369A|Traumatic hemorrhage of cerebrum unspecified with loss of consciousness of unspecified duration initial encounter 
853.16|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
853.19|S06.360A|Traumatic hemorrhage of cerebrum unspecified without loss of consciousness initial encounter 
853.19|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.00|S06.890A|Other specified intracranial injury without loss of consciousness initial encounter 
854.01|S06.890A|Other specified intracranial injury without loss of consciousness initial encounter 
854.02|S06.9X1A|Unspecified intracranial injury with loss of consciousness of 30 minutes or less initial encounter 
854.03|S06.9X3A|Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
854.04|S06.9X5A|Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
854.05|S06.9X6A|Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
854.06|S06.9X9A|Unspecified intracranial injury with loss of consciousness of unspecified duration initial encounter 
854.09|S06.890A|Other specified intracranial injury without loss of consciousness initial encounter 
854.09|S06.0X0A|Concussion without loss of consciousness initial encounter 
854.10|S06.890A|Other specified intracranial injury without loss of consciousness initial encounter 
854.10|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.11|S06.890A|Other specified intracranial injury without loss of consciousness initial encounter 
854.11|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.12|S06.891A|Other specified intracranial injury with loss of consciousness of 30 minutes or less initial encounter 
854.12|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.13|S06.893A|Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes initial encounter 
854.13|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.14|S06.895A|Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level initial encounter 
854.14|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.15|S06.896A|Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving initial encounter 
854.15|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.16|S06.899A|Other specified intracranial injury with loss of consciousness of unspecified duration initial encounter 
854.16|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
854.19|S06.890A|Other specified intracranial injury without loss of consciousness initial encounter 
854.19|S01.90xA|Unspecified open wound of unspecified part of head initial encounter 
860.0|S27.0xxA|Traumatic pneumothorax initial encounter 
860.1|S27.0xxA|Traumatic pneumothorax initial encounter 
860.1|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
860.2|S27.1xxA|Traumatic hemothorax initial encounter 
860.3|S27.1xxA|Traumatic hemothorax initial encounter 
860.3|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
860.4|S27.2xxA|Traumatic hemopneumothorax initial encounter 
860.5|S27.2xxA|Traumatic hemopneumothorax initial encounter 
860.5|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
861.00|S26.10xA|Unspecified injury of heart without hemopericardium initial encounter 
861.01|S26.91xA|Contusion of heart unspecified with or without hemopericardium initial encounter 
861.02|S26.92xA|Laceration of heart unspecified with or without hemopericardium initial encounter 
861.03|S26.92xA|Laceration of heart unspecified with or without hemopericardium initial encounter 
861.10|S26.90xA|Unspecified injury of heart unspecified with or without hemopericardium initial encounter 
861.10|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
861.11|S26.91xA|Contusion of heart unspecified with or without hemopericardium initial encounter 
861.11|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
861.12|S26.020A|Mild laceration of heart with hemopericardium initial encounter 
861.12|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
861.13|S26.021A|Moderate laceration of heart with hemopericardium initial encounter 
861.13|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
861.20|S27.309A|Unspecified injury of lung unspecified initial encounter 
861.21|S27.329A|Contusion of lung unspecified initial encounter 
861.22|S27.339A|Laceration of lung unspecified initial encounter 
861.30|S27.309A|Unspecified injury of lung unspecified initial encounter 
861.30|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
861.31|S27.329A|Contusion of lung unspecified initial encounter 
861.31|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
861.32|S27.339A|Laceration of lung unspecified initial encounter 
861.32|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
862.0|S27.809A|Unspecified injury of diaphragm initial encounter 
862.1|S27.809A|Unspecified injury of diaphragm initial encounter 
862.1|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
862.21|S27.409A|Unspecified injury of bronchus unspecified initial encounter 
862.22|S27.819A|Unspecified injury of esophagus (thoracic part) initial encounter 
862.29|S27.899A|Unspecified injury of other specified intrathoracic organs initial encounter 
862.31|S27.409A|Unspecified injury of bronchus unspecified initial encounter 
862.31|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
862.32|S27.813A|Laceration of esophagus (thoracic part) initial encounter 
862.32|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
862.39|S27.893A|Laceration of other specified intrathoracic organs initial encounter 
862.39|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
862.8|S27.9xxA|Injury of unspecified intrathoracic organ initial encounter 
862.9|S21.309A|Unspecified open wound of unspecified front wall of thorax with penetration into thoracic cavity initial encounter 
863.0|S36.30xA|Unspecified injury of stomach initial encounter 
863.1|S36.30xA|Unspecified injury of stomach initial encounter 
863.1|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.20|S36.409A|Unspecified injury of unspecified part of small intestine initial encounter 
863.21|S36.400A|Unspecified injury of duodenum initial encounter 
863.29|S36.408A|Unspecified injury of other part of small intestine initial encounter 
863.30|S36.409A|Unspecified injury of unspecified part of small intestine initial encounter 
863.30|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.31|S36.400A|Unspecified injury of duodenum initial encounter 
863.31|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.39|S36.408A|Unspecified injury of other part of small intestine initial encounter 
863.39|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.40|S36.509A|Unspecified injury of unspecified part of colon initial encounter 
863.41|S36.500A|Unspecified injury of ascending [right] colon initial encounter 
863.42|S36.501A|Unspecified injury of transverse colon initial encounter 
863.43|S36.502A|Unspecified injury of descending [left] colon initial encounter 
863.44|S36.503A|Unspecified injury of sigmoid colon initial encounter 
863.45|S36.60xA|Unspecified injury of rectum initial encounter 
863.46|S36.508A|Unspecified injury of other part of colon initial encounter 
863.49|S36.508A|Unspecified injury of other part of colon initial encounter 
863.50|S36.509A|Unspecified injury of unspecified part of colon initial encounter 
863.50|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.51|S36.500A|Unspecified injury of ascending [right] colon initial encounter 
863.52|S36.501A|Unspecified injury of transverse colon initial encounter 
863.53|S36.502A|Unspecified injury of descending [left] colon initial encounter 
863.53|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.54|S36.503A|Unspecified injury of sigmoid colon initial encounter 
863.54|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.55|S36.60xA|Unspecified injury of rectum initial encounter 
863.55|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.56|S36.508A|Unspecified injury of other part of colon initial encounter 
863.56|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.59|S36.508A|Unspecified injury of other part of colon initial encounter 
863.59|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.80|S36.90xA|Unspecified injury of unspecified intra-abdominal organ initial encounter 
863.81|S36.200A|Unspecified injury of head of pancreas initial encounter 
863.82|S36.201A|Unspecified injury of body of pancreas initial encounter 
863.83|S36.202A|Unspecified injury of tail of pancreas initial encounter 
863.84|S36.209A|Unspecified injury of unspecified part of pancreas initial encounter 
863.85|S36.899A|Unspecified injury of other intra-abdominal organs initial encounter 
863.89|S36.899A|Unspecified injury of other intra-abdominal organs initial encounter 
863.90|S36.90xA|Unspecified injury of unspecified intra-abdominal organ initial encounter 
863.90|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.91|S36.200A|Unspecified injury of head of pancreas initial encounter 
863.91|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.92|S36.201A|Unspecified injury of body of pancreas initial encounter 
863.92|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.93|S36.202A|Unspecified injury of tail of pancreas initial encounter 
863.93|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.94|S36.209A|Unspecified injury of unspecified part of pancreas initial encounter 
863.94|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.95|S36.899A|Unspecified injury of other intra-abdominal organs initial encounter 
863.95|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
863.99|S36.899A|Unspecified injury of other intra-abdominal organs initial encounter 
863.99|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
864.00|S36.119A|Unspecified injury of liver initial encounter 
864.01|S36.112A|Contusion of liver initial encounter 
864.02|S36.114A|Minor laceration of liver initial encounter 
864.03|S36.115A|Moderate laceration of liver initial encounter 
864.04|S36.116A|Major laceration of liver initial encounter 
864.05|S36.113A|Laceration of liver unspecified degree initial encounter 
864.09|S36.118A|Other injury of liver initial encounter 
864.10|S36.119A|Unspecified injury of liver initial encounter 
864.10|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
864.11|S36.112A|Contusion of liver initial encounter 
864.11|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
864.12|S36.114A|Minor laceration of liver initial encounter 
864.12|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
864.13|S36.115A|Moderate laceration of liver initial encounter 
864.13|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
864.14|S36.116A|Major laceration of liver initial encounter 
864.14|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
864.15|S36.113A|Laceration of liver unspecified degree initial encounter 
864.15|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
864.19|S36.118A|Other injury of liver initial encounter 
864.19|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
865.00|S36.00xA|Unspecified injury of spleen initial encounter 
865.01|S36.029A|Unspecified contusion of spleen initial encounter 
865.02|S36.030A|Superficial (capsular) laceration of spleen initial encounter 
865.03|S36.031A|Moderate laceration of spleen initial encounter 
865.04|S36.032A|Major laceration of spleen initial encounter 
865.09|S36.09xA|Other injury of spleen initial encounter 
865.10|S36.00xA|Unspecified injury of spleen initial encounter 
865.10|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
865.11|S36.020A|Minor contusion of spleen initial encounter 
865.11|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
865.12|S36.030A|Superficial (capsular) laceration of spleen initial encounter 
865.12|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
865.13|S36.031A|Moderate laceration of spleen initial encounter 
865.13|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
865.14|S36.032A|Major laceration of spleen initial encounter 
865.14|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
865.19|S36.09xA|Other injury of spleen initial encounter 
865.19|S31.609A|Unspecified open wound of abdominal wall unspecified quadrant with penetration into peritoneal cavity initial encounter 
866.00|S37.009A|Unspecified injury of unspecified kidney initial encounter 
866.01|S37.019A|Minor contusion of unspecified kidney initial encounter 
866.02|S37.039A|Laceration of unspecified kidney unspecified degree initial encounter 
866.03|S37.069A|Major laceration of unspecified kidney initial encounter 
866.10|S37.009A|Unspecified injury of unspecified kidney initial encounter 
866.10|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
866.11|S37.019A|Minor contusion of unspecified kidney initial encounter 
866.11|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
866.12|S37.039A|Laceration of unspecified kidney unspecified degree initial encounter 
866.12|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
866.13|S37.069A|Major laceration of unspecified kidney initial encounter 
866.13|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
867.0|S37.20xA|Unspecified injury of bladder initial encounter 
867.1|S37.20xA|Unspecified injury of bladder initial encounter 
867.1|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
867.2|S37.10xA|Unspecified injury of ureter initial encounter 
867.3|S37.10xA|Unspecified injury of ureter initial encounter 
867.3|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
867.4|S37.60xA|Unspecified injury of uterus initial encounter 
867.5|S37.60xA|Unspecified injury of uterus initial encounter 
867.5|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
867.6|S37.409A|Unspecified injury of ovary unspecified initial encounter 
867.7|S37.409A|Unspecified injury of ovary unspecified initial encounter 
867.8|S37.90xA|Unspecified injury of unspecified urinary and pelvic organ initial encounter 
867.9|S37.90xA|Unspecified injury of unspecified urinary and pelvic organ initial encounter 
868.00|S36.90xA|Unspecified injury of unspecified intra-abdominal organ initial encounter 
868.01|S37.819A|Unspecified injury of adrenal gland initial encounter 
868.02|S36.13xA|Injury of bile duct initial encounter 
868.03|S36.81xA|Injury of peritoneum initial encounter 
868.04|S36.899A|Unspecified injury of other intra-abdominal organs initial encounter 
868.09|S36.899A|Unspecified injury of other intra-abdominal organs initial encounter 
868.10|S36.90xA|Unspecified injury of unspecified intra-abdominal organ initial encounter 
868.11|S37.819A|Unspecified injury of adrenal gland initial encounter 
868.12|S36.129A|Unspecified injury of gallbladder initial encounter 
868.13|S36.81xA|Injury of peritoneum initial encounter 
868.14|S31.001A|Unspecified open wound of lower back and pelvis with penetration into retroperitoneum initial encounter 
868.19|S36.899A|Unspecified injury of other intra-abdominal organs initial encounter 
869.0|S37.90xA|Unspecified injury of unspecified urinary and pelvic organ initial encounter 
869.1|S36.90xA|Unspecified injury of unspecified intra-abdominal organ initial encounter 
870.0|S01.129A|Laceration with foreign body of unspecified eyelid and periocular area initial encounter 
870.1|S01.129A|Laceration with foreign body of unspecified eyelid and periocular area initial encounter 
870.2|S01.119A|Laceration without foreign body of unspecified eyelid and periocular area initial encounter 
870.3|S05.40xA|Penetrating wound of orbit with or without foreign body unspecified eye initial encounter 
870.4|S05.40xA|Penetrating wound of orbit with or without foreign body unspecified eye initial encounter 
